W6_Ideology_1,W6_Ideology_2,W6_Ideology_3,W6_Ideology_4
0.6666666666666666,0.0,0.05263157894736842,0.3333333333333333
0.17647058823529413,0.42857142857142855,0.0,0.0
0.05263157894736842,0.1111111111111111,0.6666666666666666,0.05263157894736842
0.3333333333333333,0.0,0.1111111111111111,0.42857142857142855
